date,open,high,low,close,volume,MACD,Signal,Hist,RSI,CMF
2013-10-28,1015.2,1023.43,1012.98,1015.0,2315000.0,-10.24946159001297,-13.407230842267174,3.1577692522542034,39.928369871933995,-0.14704623364146777
2013-10-25,1028.82,1028.82,1010.74,1015.2,4056900.0,-10.368549571471931,-12.799494588108127,2.430945016636196,38.95445020403658,-0.17055507626811459
2013-10-24,1031.87,1040.57,1024.8,1025.55,4180000.0,-9.518050986330309,-12.143205867752563,2.6251548814222545,46.47872990026455,-0.24542148588222676
2013-10-23,1001.0,1034.75,1000.63,1031.41,5321000.0,-8.275773736019119,-11.369719441405875,3.0939457053867567,61.764353350113986,-0.13485535749332875
2013-10-22,1005.0,1013.0,995.791,1007.0,4412700.0,-9.155405249467435,-10.926856603018189,1.771451353550754,48.31692451945615,-0.08441397386352419
2013-10-21,1011.46,1019.0,999.55,1003.3,7249300.0,-10.035396831234834,-10.748564648661517,0.7131678174266831,43.93289486226288,-0.10705170425553662
2013-10-18,976.58,1015.46,974.0,1011.41,23109600.0,-9.96353386160854,-10.591558491250922,0.6280246296423826,51.648561082523315,0.1426124307089238
2013-10-17,892.99,896.9,885.73,888.794,8504600.0,-19.57501975307946,-12.38825074361663,-7.186769009462829,18.518866682960763,0.08979914404234586
2013-10-16,885.87,898.33,884.01,898.029,4011100.0,-26.14561388738764,-15.139723372370833,-11.005890515016807,22.030612291120264,0.09742741287455402
2013-10-15,875.76,885.63,874.0,882.01,3180600.0,-32.27342850671869,-18.566464399240406,-13.706964107478282,18.96937852620701,0.1075088276459632
2013-10-14,866.66,876.25,865.39,876.11,2484700.0,-37.17728977819786,-22.288629475031897,-14.888660303165963,18.17970990048913,0.1415553627095179
2013-10-11,866.03,873.48,865.3,871.99,2814900.0,-40.9243344806024,-26.015770476145995,-14.908564004456402,16.64633633381007,0.1463976854990139
2013-10-10,863.84,868.83,860.21,868.24,4506000.0,-43.69282438156779,-29.551181257230354,-14.141643124337435,16.3987071644636,0.22008741541186855
2013-10-09,856.28,862.65,842.98,855.86,5297200.0,-46.3515235987735,-32.91124972553899,-13.44027387323451,13.6169268627214,0.22402268226141775
2013-10-08,865.32,865.98,851.63,853.67,3883500.0,-48.08102841454695,-35.94520546334058,-12.135822951206372,14.75048068519493,0.2026689591544252
2013-10-07,867.45,873.99,864.11,865.74,2584600.0,-47.92527260451709,-38.341218891575885,-9.584053712941206,18.954343400772743,0.18946909958085303
2013-10-04,875.0,877.5099,870.0,872.35,2713200.0,-46.72979129917144,-40.018933373094995,-6.710857926076443,17.67523315187583,0.1955628213407676
2013-10-03,888.0,894.1,872.1,876.09,4229700.0,-44.962279834309015,-41.0076026653378,-3.954677168971216,16.932084309133515,0.17497429653346763
2013-10-02,882.73,889.355,877.82,887.99,2987600.0,-42.11579900190327,-41.22924193265089,-0.8865570692523761,23.236934424754892,0.20302354258873648
2013-10-01,880.25,887.67,880.05,887.004,3366200.0,-39.484353346862804,-40.88026421549328,1.395910868630473,23.524081848232925,0.2003579716802386
2013-09-30,869.08,880.84,868.31,875.91,3441300.0,-37.85770671289265,-40.27575271497315,2.4180460020805015,19.565608014015567,0.21919471939484206
2013-09-27,874.82,877.52,871.31,876.39,2515000.0,-36.11355101148695,-39.44331237427591,3.3297613627889646,43.82725879331967,0.25881134738539147
2013-09-26,878.3,882.75,875.0,878.17,2517200.0,-34.19350251595267,-38.39335040261127,4.1998478866585955,39.3252991324353,0.29668881280440307
2013-09-25,886.55,886.55,875.6,877.23,3294700.0,-32.37450722724691,-37.1895817675384,4.815074540291491,46.933538619450886,0.23498273625276184
2013-09-24,886.5,890.1,881.4,886.84,2970600.0,-29.813818528377737,-35.71442911970627,5.90061059132853,56.57072872014697,0.23234368029751995
2013-09-23,896.15,901.59,885.2,886.5,3551200.0,-27.494944835208116,-34.07053226280664,6.575587427598521,59.31681006806213,0.25762880850649894
2013-09-20,898.39,904.13,895.62,903.11,8681900.0,-24.039816501981818,-32.06438911064168,8.02457260865986,69.21635622175683,0.15087791130344022
2013-09-19,905.99,905.99,895.4,898.39,3192600.0,-21.43537331780749,-29.938585952074842,8.503212634267353,75.59889250030088,0.19588445900295334
2013-09-18,886.35,903.97,883.0701,903.32,3865500.0,-18.7573010416844,-27.702328969996756,8.945027928312356,78.93019461601212,0.1932637621268025
2013-09-17,887.41,888.395,881.0,886.11,2516200.0,-17.818215343392126,-25.725506244675834,7.907290901283709,61.19846069268827,0.19171003796691585
2013-09-16,896.2,897.0,884.87,887.76,2670300.0,-16.747783923437964,-23.92996178042826,7.182177856990297,58.96034422607277,0.13788124780161637
2013-09-13,894.5,895.68,884.84,889.068,2648100.0,-15.61392701124089,-22.26675482659079,6.652827815349902,57.765863232724534,0.10499974889191031
2013-09-12,897.4,897.9,890.01,893.064,2188800.0,-14.228871857682066,-20.659178232809047,6.430306375126982,53.353424802389796,0.04509679668522344
2013-09-11,888.54,896.97,886.08,896.19,3217900.0,-12.732194778880285,-19.073781542023298,6.341586763143013,55.90405429724659,0.06315639465070311
2013-09-10,890.02,892.0,884.0001,888.67,2572600.0,-12.014374335045659,-17.66190010062777,5.64752576558211,58.59606575047153,0.11325919481375768
2013-09-09,883.73,889.75,882.42,888.054,2466700.0,-11.3642030547187,-16.402360691445956,5.038157636727256,57.84334821668726,0.1600582578996634
2013-09-06,882.44,883.78,873.74,879.58,3120000.0,-11.401291617941524,-15.40214687674507,4.000855258803545,50.86983343615057,0.18217018755318992
2013-09-05,873.5,879.88,871.61,879.56,2580000.0,-11.302015801458651,-14.582120661687787,3.2801048602291356,51.453887432921455,0.2656998590192163
2013-09-04,860.35,873.5,855.17,871.634,4078300.0,-11.727711206761796,-14.01123877070259,2.283527563940794,40.30798256125234,0.276052526685061
2013-09-03,854.36,866.19,853.95,860.38,4091100.0,-12.825339103147257,-13.774058837191525,0.9487197340442677,35.384959713518384,0.2341870205983167
2013-08-30,855.76,858.04,845.56,846.9,3719400.0,-14.61447390398314,-13.942141850549849,-0.6723320534332906,17.40693494143578,0.17822526637238842
2013-08-29,849.07,860.38,848.59,855.43,2954000.0,-15.169215142199619,-14.187556508879803,-0.9816586333198156,26.14393602843184,0.16022124073208382
2013-08-28,850.25,855.41,847.77,848.55,2657100.0,-15.97980482864034,-14.54600617283191,-1.4337986558084292,20.230459832590498,0.13517540429968494
2013-08-27,859.62,863.73,847.9,850.15,3464700.0,-16.305140852733416,-14.897833108812213,-1.4073077439212032,26.459806231997916,0.13236385026091305
2013-08-26,870.0,874.9,866.05,866.39,2102800.0,-15.078721602632754,-14.934010807576321,-0.14471079505643303,38.254369572386516,0.09361269229282534
2013-08-23,877.83,878.0,869.75,870.21,2152000.0,-13.641285191840097,-14.675465684429076,1.0341804925889786,39.9135662480478,0.11219638283804143
2013-08-22,872.7,874.75,870.25,873.71,1738000.0,-12.080430052992938,-14.15645855814185,2.076028505148912,39.59305701933631,0.02793288513959082
2013-08-21,870.65,876.909,866.5,869.33,3511000.0,-11.069270841041543,-13.53902101472179,2.4697501736802465,35.74915110356538,0.024143762242077663
2013-08-20,868.35,872.11,863.54,865.42,2463500.0,-10.462815380498,-12.923779887877032,2.460964507379032,37.17312148295268,-0.0632513798319694
2013-08-19,857.71,872.0,857.45,865.65,3618100.0,-9.850090271747376,-12.309041964651103,2.4589516929037263,37.58698639244716,-0.07068911597148302
2013-08-16,861.28,862.44,856.54,856.908,3346800.0,-9.955150767492569,-11.838263725219397,1.8831129577268282,37.4756938306523,-0.09596713610934643
2013-08-15,864.44,864.92,858.0,859.66,3734600.0,-9.704481346580906,-11.411507249491699,1.707025902910793,39.32907211187853,-0.11698177759059197
2013-08-14,878.37,880.23,867.16,869.81,4160200.0,-8.58780893593405,-10.84676758678017,2.25895865084612,49.04470607952399,-0.14529377509438512
2013-08-13,886.83,888.5,876.2,881.25,2836700.0,-6.7024637830232905,-10.017906826028796,3.315443043005505,60.90910991699248,-0.1993890441232178
2013-08-12,886.9,887.0,881.65,885.51,2751200.0,-4.809131098742682,-8.976151680571572,4.16702058182889,72.33496077932294,-0.1860091272057756
2013-08-09,890.56,895.52,890.0,890.41,2644700.0,-2.880062686856263,-7.756933881828511,4.876871194972248,71.12216801120718,-0.24342483363468692
2013-08-08,895.49,895.84,885.295,892.66,2973000.0,-1.156375894787402,-6.436822284420289,5.280446389632887,78.21270499142935,-0.23312116158545587
2013-08-07,895.04,898.45,889.09,890.65,2755600.0,0.04692715762894295,-5.140072396010443,5.186999553639386,75.76860429603988,-0.30075322302798563
2013-08-06,904.69,909.709,895.73,896.57,3009100.0,1.4614018892071954,-3.8197775389669157,5.281179428174111,72.10535567795617,-0.4032024242036876
2013-08-05,905.39,905.525,899.2,905.0,2616700.0,3.2254330676321388,-2.4107354176471048,5.636168485279244,73.86996734088973,-0.3798851603526305
2013-08-02,903.44,907.0,900.82,906.57,3424300.0,4.695993870470829,-0.9893895600235181,5.685383430494348,73.15911141181776,-0.2821775170293249
2013-08-01,895.0,904.55,895.0,904.22,4272500.0,5.60716266049576,0.3299208840803376,5.277241776415423,75.31415967727888,-0.2178313519930899
2013-07-31,892.99,896.509,886.18,887.75,4342600.0,4.943295898714723,1.2525958870072147,3.6907000117075084,63.70375825416699,-0.2265646754917441
2013-07-30,885.46,895.61,880.87,890.92,3507600.0,4.619716003886651,1.9260199103831022,2.693696093503549,64.96789632051555,-0.16580066307520802
2013-07-29,884.9,894.82,880.89,882.27,3780000.0,3.6235241660141355,2.265520761509309,1.3580034045048266,65.03877991508737,-0.17855629534825343
2013-07-26,886.99,889.99,882.0,885.35,3551800.0,3.0474362683532945,2.421903862878106,0.6255324054751883,65.17424689899588,-0.15413183671678785
2013-07-25,893.87,896.85,886.08,887.7,5996100.0,2.7488211204039317,2.4872873143832717,0.26153380602066,61.63955757970076,-0.21864641019683026
2013-07-24,907.26,910.3,900.7,902.9,4152800.0,3.6960733991285224,2.729044531332322,0.9670288677962002,63.4288549807716,-0.22589924672532583
2013-07-23,910.7,913.0,899.57,903.8,4087300.0,4.467896997569483,3.0768150245797545,1.3910819729897281,61.83818770226535,-0.22258874938765796
2013-07-22,902.0,912.67,897.0,910.7,5800500.0,5.572113241389843,3.5758746679417728,1.9962385734480703,62.80126182965302,-0.16335973147189078
2013-07-19,886.61,902.95,875.61,896.598,14703800.0,5.248794193199046,3.9104585729932277,1.3383356202058185,52.161313692344834,-0.014642447588223672
2013-07-18,918.99,920.0,903.19,910.68,7261700.0,6.059016657514576,4.340170189897497,1.7188464676170785,59.706902901893855,-0.0010580036048459006
2013-07-17,921.0,926.86,916.3,918.55,3009100.0,7.252563982462448,4.922648948410488,2.32991503405196,60.45432061184881,0.007460469906524284
2013-07-16,927.13,927.97,913.9,919.608,3962000.0,8.189427966595986,5.576004752047588,2.6134232145483978,57.471969882969105,0.004657348268224297
2013-07-15,924.3,928.0,916.36,924.69,3917000.0,9.235513105542623,6.307906422746596,2.9276066827960268,58.94691104439878,0.009838525495186035
2013-07-12,920.0,923.0,915.24,923.0,5131200.0,9.815032651947718,7.009331668586821,2.8057009833608966,59.33362490557032,0.08960209748563176
2013-07-11,913.0,920.81,908.52,920.24,5163200.0,9.937049018482298,7.594875138565917,2.3421738799163814,68.69519184293503,0.12462916051490781
2013-07-10,903.45,911.135,900.38,905.99,3413300.0,8.782651026240273,7.832430316100789,0.9502207101394848,57.69081593075714,0.1446357060495588
2013-07-09,911.0,912.95,897.98,905.24,3954800.0,7.718291903814361,7.809602633643504,-0.0913107298291429,62.750627262028964,0.16953777925214886
2013-07-08,899.21,906.27,897.084,905.09,3935000.0,6.784468752012572,7.604575857317318,-0.8201071053047464,61.32608096942988,0.17486034143601878
2013-07-05,890.01,895.41,887.34,893.49,3400300.0,5.050168917956967,7.093694469445248,-2.0435255514882815,53.00329896051619,0.16293062867991992
2013-07-03,880.02,889.17,878.5,886.43,2091900.0,3.070644330956611,6.289084441747521,-3.21844011079091,40.66897817662658,0.13556236086604842
2013-07-02,890.2,891.0,877.27,882.31,3779200.0,1.156080687797271,5.262483690957471,-4.1064030031602,38.253492795767144,0.15769973931284578
2013-07-01,886.45,892.08,885.0,887.88,3446100.0,0.08722221309642464,4.227431395385262,-4.140209182288837,37.3424742634008,0.13751416565486232
2013-06-28,874.9,881.84,874.191,880.37,4693900.0,-1.3502848222173043,3.1118881518647483,-4.462172974082053,40.288682497127596,0.1982271497578483
2013-06-27,878.8,884.69,876.65,877.07,3849100.0,-2.724396774987781,1.9446311664942426,-4.669027941482024,26.906692318263154,0.1676005631781499
2013-06-26,873.75,878.0,870.5701,873.65,3659100.0,-4.042753469893569,0.7471542392166804,-4.789907709110249,17.139929742388915,0.2099770111441384
2013-06-25,877.26,879.68,864.51,866.2,5101200.0,-5.6238847440232576,-0.5270535574313071,-5.096831186591951,14.257415140807538,0.18968953877314043
2013-06-24,871.88,876.32,863.25,869.79,6027700.0,-6.5121911867855715,-1.72408108330216,-4.788110103483412,12.510243102977284,0.2016221658951161
2013-06-21,888.34,889.88,873.07,880.93,7956600.0,-6.245283799356798,-2.628321626513088,-3.61696217284371,24.55546147332764,0.1478653836272219
2013-06-20,893.99,901.0,883.31,884.74,6737200.0,-5.661065375595058,-3.234870376329482,-2.426194999265576,28.79837553750599,0.011480455064165172
2013-06-19,901.37,910.84,897.5,900.68,5825900.0,-3.867263871216551,-3.361349075306896,-0.5059147959096548,46.89146469968384,-0.013687643269732062
2013-06-18,888.65,901.0,888.35,900.62,4329400.0,-2.42257877381212,-3.1735950150079413,0.7510162411958214,47.27337110481586,0.05064692402921273
2013-06-17,879.23,889.43,878.28,886.25,4288300.0,-2.4094200362580978,-3.020760019257973,0.6113399829998754,40.47907822922982,0.07901567960565226
2013-06-14,880.1,884.7,874.13,875.04,4485500.0,-3.2658977200975414,-3.0697875594258868,-0.19611016067165465,40.63926940639267,0.01933080290046155
2013-06-13,868.98,879.66,865.5,877.0,4135600.0,-3.7433557604833823,-3.204501199637386,-0.538854560845996,44.954521134296435,-0.00869658586344995
2013-06-12,885.46,886.0,869.65,871.98,4405100.0,-4.475229088301603,-3.4586467773702294,-1.0165823109313736,44.52570217276103,-0.09628441635254945
2013-06-11,883.97,887.0,879.52,879.81,3511600.0,-4.373018970913563,-3.641521216078896,-0.7314977548346668,45.8234137252872,-0.1339731778881221
2013-06-10,882.1,891.0,880.0901,890.22,4670900.0,-3.412677494658965,-3.59575247179491,0.183074977135945,54.949251331524486,-0.08727939432962262
2013-06-07,870.42,880.0,865.32,879.73,5343800.0,-3.4581914093353134,-3.568240259302991,0.1100488499676775,51.24648547328958,-0.06170514887886862
2013-06-06,864.3,866.33,847.22,864.64,5153000.0,-4.65820155434551,-3.786232518311495,-0.8719690360340149,46.19413702796317,-0.03424347321611655
2013-06-05,862.51,869.45,857.13,859.7,4209300.0,-5.939369598962003,-4.216859934441597,-1.7225096645204054,47.19489038494735,-0.0697859430609525
2013-06-04,867.85,870.59,854.07,859.1,3733400.0,-6.923311860710555,-4.758150319695389,-2.1651615410151663,45.26446354212814,-0.07458323446263221
2013-06-03,873.0,873.9699,855.02,867.63,4946400.0,-6.93485281381038,-5.193490818518387,-1.7413619952919932,43.968801015780905,-0.04994929487810312
2013-05-31,868.12,877.0,867.52,871.218,3934800.0,-6.57864298716413,-5.4705212522475355,-1.1081217349165948,43.855758919645915,-0.08933131755527765
2013-05-30,869.92,878.9,866.41,870.76,4237100.0,-6.261126536234428,-5.628642309044914,-0.6324842271895141,34.17868776174966,-0.0666210545316229
2013-05-29,875.71,877.99,864.29,868.31,4022700.0,-6.136449812158617,-5.730203809667655,-0.40624600249096154,33.33608400552882,-0.07705020922697492
2013-05-28,883.5,892.14,880.4,881.27,4510400.0,-4.934991412245381,-5.571161330183201,0.6361699179378197,47.393652654496734,-0.07625010647203635
2013-05-24,875.26,878.82,871.01,873.32,4589000.0,-4.571626666874863,-5.371254397521533,0.7996277306466704,49.06801335125064,-0.09717799114666162
2013-05-23,877.0,889.96,874.0,882.79,4545600.0,-3.479399283272528,-4.992883374671733,1.5134840913992047,52.90120858637483,-0.09012842449702475
2013-05-22,902.56,909.31,886.88,889.42,5116000.0,-2.05512541539872,-4.405331782817131,2.3502063674184104,58.59994477099686,-0.0729656576757199
2013-05-21,908.02,911.66,897.61,906.97,3962000.0,0.4841789017719975,-3.427429645899305,3.9116085476713027,62.22146225566079,-0.02497694380014807
2013-05-20,905.0,920.6,905.0,908.53,4540800.0,2.5925890773130504,-2.2234259012568343,4.816014978569885,58.95214440772102,-0.09911905572399689
2013-05-17,910.02,913.489,900.52,909.18,5578400.0,4.26678406866472,-0.9253839072725236,5.192167975937243,65.93166425031916,-0.09736581300378379
2013-05-16,919.0,919.9799,902.01,903.87,6412700.0,5.106261237744775,0.280945121730936,4.825316116013839,73.73375601965016,-0.11030160632539299
2013-05-15,895.5001,916.38,894.02,915.89,7963800.0,6.664640658103963,1.5576842290055415,5.106956429098421,81.31199429373876,-0.05311143225602435
2013-05-14,877.5,888.69,877.14,887.1,3155400.0,5.513004697894075,2.3487483227832486,3.164256375110827,61.87285864513724,0.003931394709338092
2013-05-13,878.89,882.4699,873.381,877.53,2894100.0,3.784480743907352,2.6358948070080697,1.1485859368992823,54.1612024614143,0.03590221509607671
2013-05-10,875.31,880.54,872.16,880.23,3791600.0,2.6024807145003024,2.6292119885065164,-0.026731274006214,53.816444760646434,0.030932821404659593
2013-05-09,870.84,879.66,868.23,871.48,4396700.0,0.9487487175060778,2.2931193343064287,-1.3443706168003509,50.284900284900296,-0.045564919310501405
2013-05-08,857.0,873.88,852.91,873.63,4931600.0,-0.18621223418460886,1.7972530206082213,-1.9834652547928302,52.11010629858799,-0.03941723375318315
2013-05-07,863.01,863.8699,850.67,857.23,3914000.0,-2.381566686544261,0.9614890791777251,-3.343055765721986,40.71814671814671,-0.012899264857212451
2013-05-06,848.26,861.85,848.26,861.55,4278300.0,-3.7298179903981463,0.023227665262550823,-3.753045655660697,45.32454119329462,0.04767934021491523
2013-05-03,836.96,846.8,836.0,845.72,5020100.0,-6.006427211475625,-1.1827033100850846,-4.82372390139054,35.982757316796494,0.07356212046937727
2013-05-02,820.1,834.55,819.05,829.61,4032500.0,-9.006774296804565,-2.747517507428981,-6.259256789375584,28.897043257356557,0.09880796487913816
2013-05-01,823.26,824.72,816.36,820.43,2907000.0,-11.987139969961845,-4.595441999935554,-7.391697970026291,17.549122543872727,0.11361142996929945
2013-04-30,819.0,827.64,817.68,824.57,4608700.0,-13.855322306823496,-6.447418061313143,-7.407904245510353,19.11418481459684,0.150506640431316
2013-04-29,803.25,822.7,803.0,819.06,4596900.0,-15.600646675512053,-8.278063784152925,-7.3225828913591275,17.992612587015216,0.2242395449354541
2013-04-26,807.6,807.74,796.58,801.42,4970400.0,-18.197460392569837,-10.261943105836309,-7.935517286733528,16.543661419894207,0.23657026153052899
2013-04-25,816.25,816.47,807.63,809.1,3980400.0,-19.41197301542047,-12.091949087753141,-7.3200239276673305,14.10902735766625,0.20379440320369985
2013-04-24,808.11,818.0,808.0,813.454,3654500.0,-19.794967543119242,-13.632552778826362,-6.16241476429288,20.383804912574206,0.25499426183506857
2013-04-23,801.0,815.5,800.36,807.9,4580000.0,-20.312504936124014,-14.968543210285894,-5.3439617258381205,21.06417992320354,0.23844755351094468
2013-04-22,800.6,803.958,775.0,800.114,5761000.0,-21.107606825958214,-16.196355933420357,-4.911250892537858,18.056840292175693,0.3087363066349146
2013-04-19,769.16,803.44,766.26,799.87,11594700.0,-21.509471761572513,-17.258979099050787,-4.250492662521726,19.370733459939444,0.3666063113569276
2013-04-18,785.35,785.8,761.2601,765.914,6638300.0,-24.28794176227791,-18.664771631696212,-5.623170130581698,13.78174090811278,0.37563712722861026
2013-04-17,786.75,790.845,778.1,782.56,4069900.0,-24.86013402194999,-19.90384410974697,-4.956289912203019,24.93454179254782,0.29700817960753695
2013-04-16,786.59,796.0,783.92,793.37,3480500.0,-24.162790247938688,-20.755633337385316,-3.407156910553372,28.068708183221858,0.29256388339082845
2013-04-15,785.95,797.0,777.02,781.93,4901200.0,-24.253671447810802,-21.455240959470416,-2.7984304883403865,28.88447533929164,0.26314220586834147
2013-04-12,791.99,792.102,782.93,790.05,3270100.0,-23.40073026312018,-21.84433882020037,-1.5563914429198107,36.17363344051448,0.24674925814776413
2013-04-11,792.88,793.1,784.06,790.39,4053300.0,-22.438674004309973,-21.963205857022295,-0.4754681472876783,38.80941737445987,0.2845916346761789
2013-04-10,782.92,792.35,776.0,790.18,3953200.0,-21.445966975278452,-21.859758080673526,0.4137911053950738,36.80251746104842,0.2672817162169848
2013-04-09,775.5,783.75,773.11,777.65,4310200.0,-21.42335073344134,-21.772476611227088,0.3491258777857489,34.9209817201952,0.2597374225420936
2013-04-08,778.75,779.55,768.4,774.85,5658500.0,-21.384852529911655,-21.694951794964002,0.3100992650523473,39.1524454968564,0.22267219033798125
2013-04-05,786.06,786.99,776.4,783.05,6860900.0,-20.45685704247478,-21.44733284446616,0.99047580199138,39.409708106350074,0.19539186410377357
2013-04-04,804.25,805.75,791.3,795.07,4890300.0,-18.537808076050283,-20.865427890782986,2.327619814732703,42.964731814842075,0.15520289877126647
2013-04-03,813.46,814.2,800.668,806.202,3473500.0,-15.934999819437735,-19.87934227651394,3.9443424570762033,49.3768075517125,0.14871891930298708
2013-04-02,804.54,814.83,804.0,813.04,4078900.0,-13.16868566033179,-18.53721095327751,5.368525292945719,54.7772866371982,0.15926556711547346
2013-04-01,795.01,802.25,793.25,801.19,3610900.0,-11.796574160629689,-17.189083594747945,5.3925094341182565,50.4493096969202,0.15946212146083968
2013-03-28,803.99,805.37,793.3,794.188,4571000.0,-11.145688237380114,-15.98040452327438,4.834716285894267,61.7869232436759,0.12685582860358394
2013-03-27,806.68,807.0,801.33,802.66,4322000.0,-9.832889428710132,-14.750901504361531,4.918012075651399,58.99216205576037,0.13011852516917502
2013-03-26,813.5,813.9999,807.79,812.42,2381400.0,-7.913712134980642,-13.383463630485354,5.4697514955047115,58.60324800838194,0.140521731199775
2013-03-25,812.41,819.23,806.82,809.64,3420500.0,-6.541664829238471,-12.01510387023598,5.473439040997508,63.57614596194175,0.12284190963915727
2013-03-22,814.74,815.24,809.64,810.31,2973400.0,-5.338702811015992,-10.679823658391982,5.34112084737599,60.707792482347486,0.05635376605407618
2013-03-21,811.29,816.9173,809.85,811.26,2952200.0,-4.259587807439857,-9.395776488201557,5.1361886807617,60.959522759258114,-0.07069066423464755
2013-03-20,816.83,817.51,811.44,814.708,2924600.0,-3.0905308923024677,-8.13472736902174,5.0441964767192715,62.45683175557636,-0.019759758267580786
2013-03-19,811.24,819.25,806.45,811.32,4192200.0,-2.409651190786917,-6.989712133374775,4.580060942587858,68.85007278020389,-0.016998533566366027
2013-03-18,805.0,812.76,801.47,807.79,3672900.0,-2.1303334623540877,-6.017836399170638,3.88750293681655,68.29187027987561,-0.03591868519180236
2013-03-15,818.5,820.3,813.34,814.302,6193200.0,-1.3677416983414332,-5.087817459004797,3.720075760663364,67.68607388627314,-0.05967586300490414
2013-03-14,826.99,826.99,817.39,821.54,3299000.0,-0.1772924051880409,-4.105712448241446,3.9284200430534053,65.83702285509152,-0.08720801794826667
2013-03-13,827.9,830.69,822.31,825.31,3279300.0,1.0581569544642662,-3.072938567700304,4.1310955221645695,62.53674154944362,-0.11957072464508858
2013-03-12,830.71,831.89,823.67,827.61,4012500.0,2.197518624226518,-2.0188471293149397,4.216365753541458,60.1646435049533,-0.1573460561345161
2013-03-11,831.69,839.7,831.5,834.82,3186200.0,3.640294648977715,-0.8870187736564088,4.527313422634124,75.08578248545423,-0.1592354751273921
2013-03-08,834.5,834.9199,825.05,831.52,5817900.0,4.465942022797321,0.18357338563433723,4.2823686371629845,79.47511369378469,-0.14741496206411694
2013-03-07,834.06,836.62,829.58,832.596,4101200.0,5.147757577524317,1.176410224012333,3.971347353511984,76.7610670099406,-0.18296305209525854
2013-03-06,841.025,844.0,828.81,831.38,5740200.0,5.526276800429855,2.046383539295838,3.479893261134017,70.00506457330968,-0.19963482982968653
2013-03-05,828.93,840.1499,828.9,838.604,8080100.0,6.336133436034743,2.904333518643619,3.4317999173911238,77.9402685599629,-0.11013349201871654
2013-03-04,805.3,822.84,805.0,821.504,5545600.0,5.5343272851721395,3.4303322719493234,2.103995013222816,58.199290967155974,-0.08466997923775414
2013-03-01,797.8,807.14,796.15,806.19,4346400.0,3.6214326964886823,3.468552356857195,0.15288033963148706,46.9319584634377,-0.07411947456041768
2013-02-28,801.1,806.99,801.03,801.2,4527000.0,1.6833935435714693,3.11152059420005,-1.4281270506285808,41.97557266419548,-0.07851636572295828
2013-02-27,794.8,804.75,791.11,799.78,4048100.0,0.03252647455008173,2.4957217702700563,-2.4631952957199745,42.98053527980534,-0.03871443109265205
2013-02-26,795.0,795.9499,784.4,790.13,4400500.0,-2.031059137641023,1.5903655886878405,-3.6214247263288635,40.00226449275368,-0.051696906364333536
2013-02-25,802.3,808.41,790.49,790.77,4603100.0,-3.5736283877891992,0.5575667933924326,-4.131195181181631,35.729186881428305,-0.08050538509458026
2013-02-22,799.26,801.25,793.8,799.71,4103600.0,-4.02830653661988,-0.35960787261002986,-3.66869866400985,37.02911467617359,-0.027038040075695637
2013-02-21,798.0,805.45,791.22,795.53,7005700.0,-4.672076521753638,-1.2221016024387517,-3.4499749193148865,32.39120151371817,-0.03647193648518414
2013-02-20,805.3,808.97,791.794,792.46,5522800.0,-5.36811196284998,-2.0513036745209976,-3.3168082883289824,29.403492323918982,-0.09107484280932991
2013-02-19,795.99,807.0,795.28,806.85,5857700.0,-4.704343582365823,-2.5819116560899626,-2.12243192627586,34.88271538212088,-0.020585523218613726
2013-02-15,787.4,793.26,787.07,792.89,5454100.0,-5.244304610962331,-3.1143902470644367,-2.1299143638978943,31.278472424154344,0.0237987503183827
2013-02-14,779.73,788.74,777.77,787.82,3467100.0,-6.012031290222126,-3.6939184556959748,-2.318112834526151,29.108655891904036,0.10089168279195267
2013-02-13,780.13,785.35,779.97,782.86,2394000.0,-6.940682890323387,-4.343271342621457,-2.59741154770193,28.126014354239587,0.10839001640260962
2013-02-12,781.75,787.9,779.37,780.7,3714200.0,-7.761470521282263,-5.026911178353618,-2.7345593429286446,22.646536412078163,0.09096290342086381
2013-02-11,778.4,783.0,773.75,782.42,4331200.0,-8.178879969796753,-5.657304936642245,-2.521575033154508,28.398036788114567,0.13174374457253418
2013-02-08,780.13,786.67,779.56,785.37,6034100.0,-8.177375919831888,-6.161319133280174,-2.0160567865517143,36.67093469910368,0.17269955370722767
2013-02-07,769.7,778.8099,765.5,773.95,5674700.0,-8.994005214932372,-6.727856349610613,-2.2661488653217585,33.88146220276825,0.17012938871406683
2013-02-06,759.07,772.96,758.5,770.17,4152000.0,-9.832857167333827,-7.348856513155257,-2.484000654178571,32.961215329727224,0.20172818786590932
2013-02-05,761.13,771.11,759.465,765.74,3737600.0,-10.731412319017863,-8.025367674327779,-2.7060446446900848,35.067956409942454,0.24804053824611558
2013-02-04,767.69,770.474,758.27,759.02,6074900.0,-11.849181599465282,-8.79013045935528,-3.059051140110002,31.9088319088319,0.13550429085240753
2013-02-01,758.2,776.6,758.1,775.6,7484700.0,-11.267272271046977,-9.28555882169362,-1.9817134493533572,37.36240696089737,0.15301922082790206
2013-01-31,750.51,757.62,750.25,755.69,3265100.0,-12.271220549111831,-9.882691167177263,-2.3885293819345677,32.07343412527,0.13346312408420813
2013-01-30,753.74,760.95,752.91,753.83,3462500.0,-13.06632281199336,-10.519417496140484,-2.546905315852875,32.426530797925565,0.15182766666788322
2013-01-29,746.75,756.95,746.54,753.68,3490700.0,-13.552328028644183,-11.125999602641224,-2.426328426002959,22.21176962475174,0.15484402646108036
